RackID,Community Area,Community Name,TotInstall,Latitude,Longitude
2210,77,Edgewater,1,41.977246,-87.66006
113,77,Edgewater,1,41.977303,-87.655195
7369,19,Belmont Cragin,1,41.924196,-87.757476
4332,77,Edgewater,1,41.977275,-87.660061
4097,4,Lincoln Square,1,41.977112,-87.689355
3624,19,Belmont Cragin,1,41.920551,-87.757694
6041,77,Edgewater,1,41.977694,-87.669551
4579,40,Washington Park,4,41.799049,-87.625557
3338,25,Austin,1,41.880179,-87.756793
3573,25,Austin,2,41.909289,-87.757782
7161,61,New City,1,41.798456,-87.664516
2438,77,Edgewater,1,41.977488,-87.668191
7005,19,Belmont Cragin,1,41.923971,-87.757871
2435,77,Edgewater,2,41.977493,-87.668553
3131,8,Near North Side,3,41.891725,-87.632728
4665,24,West Town,1,41.891741,-87.648724
3082,27,East Garfield Park,4,41.874486,-87.706126
6255,7,Lincoln Park,1,41.918349,-87.642565
5304,77,Edgewater,2,41.978324,-87.660096
6345,77,Edgewater,4,41.978132,-87.668472
5892,4,Lincoln Square,1,41.977963,-87.679571
5001,41,Hyde Park,1,41.799358,-87.590596
4998,41,Hyde Park,1,41.799338,-87.591934
4968,61,New City,2,41.797439,-87.668504
5156,41,Hyde Park,6,41.799468,-87.584206
4957,61,New City,3,41.797532,-87.659986
4390,62,West Elsdon,1,41.797244,-87.723377
7038,25,Austin,1,41.894966,-87.758112
3309,4,Lincoln Square,1,41.977807,-87.692429
3026,40,Washington Park,1,41.798015,-87.620745
4851,11,Jefferson Park,2,41.976637,-87.76845
2214,77,Edgewater,1,41.978383,-87.660098
2217,77,Edgewater,1,41.978383,-87.660098
4886,4,Lincoln Square,1,41.97807,-87.67927
4561,41,Hyde Park,1,41.797485,-87.580597
2194,77,Edgewater,1,41.978441,-87.6601
7416,44,Chatham,1,41.751058,-87.611439
4086,8,Near North Side,1,41.891698,-87.633957
2233,77,Edgewater,1,41.978471,-87.660101
2955,61,New City,1,41.796951,-87.677913
6271,11,Jefferson Park,1,41.976906,-87.768985
1021,77,Edgewater,2,41.978867,-87.654863
1027,38,Grand Boulevard,1,41.816847,-87.613294
2565,12,Forest Glen,1,41.997517,-87.76157
2235,77,Edgewater,1,41.978653,-87.659745
2021,56,Garfield Ridge,1,41.799177,-87.740314
2248,77,Edgewater,1,41.978734,-87.66011
3700,62,West Elsdon,3,41.796319,-87.723415
4854,11,Jefferson Park,1,41.977337,-87.769036
4208,56,Garfield Ridge,3,41.795315,-87.791452
4967,60,Bridgeport,2,41.844348,-87.640506
4437,15,Portage Park,6,41.957047,-87.76058
6342,77,Edgewater,1,41.979073,-87.668435
4379,4,Lincoln Square,1,41.978359,-87.689045
6698,63,Gage Park,1,41.796775,-87.683362
2379,8,Near North Side,1,41.891779,-87.631293
2443,77,Edgewater,1,41.979156,-87.668483
6050,77,Edgewater,1,41.978939,-87.660117
6221,25,Austin,1,41.909548,-87.759829
4914,35,Douglas,2,41.831068,-87.612917
6386,8,Near North Side,2,41.8919,-87.623983
3577,25,Austin,1,41.909582,-87.759897
2566,12,Forest Glen,1,41.997161,-87.762621
7053,19,Belmont Cragin,1,41.931504,-87.760166
4787,15,Portage Park,1,41.953114,-87.760894
5399,25,Austin,1,41.880188,-87.759737
2134,15,Portage Park,2,41.938782,-87.76049
2568,12,Forest Glen,2,41.99748,-87.762676
889,77,Edgewater,1,41.97918,-87.659762
7353,53,West Pullman,1,41.678014,-87.636097
2322,25,Austin,2,41.89503,-87.759917
3244,15,Portage Park,2,41.967507,-87.761799
5078,15,Portage Park,1,41.967507,-87.761799
2887,11,Jefferson Park,1,41.970141,-87.763766
4533,11,Jefferson Park,1,41.978683,-87.770691
2570,12,Forest Glen,2,41.997384,-87.763064
7123,8,Near North Side,1,41.891752,-87.633901
2578,6,Lake View,2,41.93296,-87.643048
4983,28,Near West Side,1,41.882818,-87.67072
2539,8,Near North Side,1,41.891831,-87.629828
598,8,Near North Side,1,41.892016,-87.614921
6383,8,Near North Side,2,41.891947,-87.624335
6393,8,Near North Side,1,41.891947,-87.624335
4962,28,Near West Side,1,41.885831,-87.640925
5009,63,Gage Park,1,41.795222,-87.703719
2125,15,Portage Park,2,41.938724,-87.76173
2571,12,Forest Glen,3,41.997463,-87.764063
2564,12,Forest Glen,2,41.997193,-87.764149
4369,19,Belmont Cragin,2,41.923923,-87.761404
2567,12,Forest Glen,2,41.997192,-87.764238
2569,12,Forest Glen,1,41.997192,-87.764283
832,11,Jefferson Park,2,41.984275,-87.764663
3384,11,Jefferson Park,2,41.979049,-87.773074
4234,10,Norwood Park,3,41.978195,-87.812073
2562,12,Forest Glen,4,41.997459,-87.764556
4931,25,Austin,2,41.889937,-87.76755
1985,28,Near West Side,3,41.879188,-87.640761
4318,77,Edgewater,1,41.980658,-87.668474
475,10,Norwood Park,1,41.979869,-87.814001
3614,10,Norwood Park,2,41.979869,-87.814001
5428,10,Norwood Park,8,41.979869,-87.814001
3567,25,Austin,1,41.909537,-87.761558
7252,63,Gage Park,1,41.794326,-87.703471
2510,76,O'Hare,2,41.978169,-87.836681
4997,63,Gage Park,1,41.794639,-87.703767
3720,61,New City,2,41.795245,-87.655078
576,77,Edgewater,2,41.98078,-87.65981
2644,25,Austin,2,41.888767,-87.76174
7168,28,Near West Side,1,41.881757,-87.641328
7395,64,Clearing,4,41.775524,-87.757972
2149,15,Portage Park,2,41.938743,-87.763298
2230,77,Edgewater,1,41.980986,-87.659816
3116,25,Austin,1,41.887883,-87.762025
6677,42,Woodlawn,1,41.773163,-87.611465
2022,56,Garfield Ridge,1,41.79823,-87.744952
3553,56,Garfield Ridge,1,41.792809,-87.8001
5087,11,Jefferson Park,1,41.980386,-87.772263
3594,11,Jefferson Park,1,41.980051,-87.777447
2099,25,Austin,4,41.873712,-87.774265
6314,28,Near West Side,2,41.884349,-87.641057
3178,41,Hyde Park,1,41.795466,-87.578942
3859,41,Hyde Park,1,41.795526,-87.580677
5151,41,Hyde Park,2,41.795526,-87.580677
4755,49,Roseland,1,41.691552,-87.621958
6995,32,Loop,1,41.878118,-87.62583
6996,32,Loop,1,41.878118,-87.62583
6535,32,Loop,1,41.883039,-87.625976
7001,32,Loop,1,41.883039,-87.625976
6044,32,Loop,2,41.882717,-87.624015
5274,32,Loop,2,41.886677,-87.629674
4101,24,West Town,1,41.891369,-87.686876
4103,24,West Town,1,41.891369,-87.686876
4982,28,Near West Side,1,41.883281,-87.641375
4482,77,Edgewater,1,41.981747,-87.669891
6330,77,Edgewater,2,41.981772,-87.668565
3889,13,North Park,10,41.981344,-87.716281
2479,41,Hyde Park,1,41.79501,-87.585584
4221,25,Austin,3,41.880383,-87.763368
1277,13,North Park,4,41.981451,-87.708615
2482,41,Hyde Park,1,41.795015,-87.585223
6095,63,Gage Park,1,41.79348,-87.703483
2884,19,Belmont Cragin,3,41.923943,-87.763648
439,41,Hyde Park,1,41.795,-87.584113
6111,41,Hyde Park,1,41.795,-87.584113
1369,35,Douglas,2,41.841989,-87.613432
1370,35,Douglas,1,41.841989,-87.613432
4444,13,North Park,4,41.981556,-87.712643
4523,11,Jefferson Park,1,41.981425,-87.773197
4585,68,Englewood,3,41.793486,-87.641296
4582,63,Gage Park,2,41.791653,-87.687811
2336,25,Austin,1,41.894722,-87.764021
6154,77,Edgewater,2,41.982343,-87.661023
131,31,Lower West Side,1,41.85757,-87.640744
6328,77,Edgewater,2,41.982645,-87.668694
3112,40,Washington Park,21,41.793592,-87.615772
6419,77,Edgewater,1,41.982412,-87.660219
4781,77,Edgewater,1,41.982419,-87.659857
6145,77,Edgewater,2,41.982478,-87.659859
3290,4,Lincoln Square,1,41.982285,-87.693978
3477,11,Jefferson Park,1,41.98207,-87.773709
4916,40,Washington Park,2,41.802034,-87.612284
7136,8,Near North Side,1,41.891888,-87.6354
6171,8,Near North Side,2,41.892073,-87.623977
569,28,Near West Side,1,41.881723,-87.641541
3334,28,Near West Side,2,41.881723,-87.641541
3347,28,Near West Side,2,41.881723,-87.641541
2970,10,Norwood Park,4,41.98141,-87.807084
7101,10,Norwood Park,2,41.98141,-87.807084
334,77,Edgewater,2,41.98278,-87.656636
6042,77,Edgewater,1,41.98278,-87.656636
3291,4,Lincoln Square,2,41.982787,-87.694306
5405,25,Austin,1,41.87298,-87.763267
7374,25,Austin,1,41.909251,-87.764854
2277,56,Garfield Ridge,1,41.791662,-87.762417
2161,15,Portage Park,1,41.938721,-87.76546
2430,77,Edgewater,1,41.982983,-87.668457
3240,11,Jefferson Park,1,41.967922,-87.766716
2051,24,West Town,1,41.891828,-87.665713
7348,49,Roseland,1,41.706868,-87.637208
6679,13,North Park,1,41.982838,-87.71233
5835,69,Greater Grand Crossing,2,41.765924,-87.611079
3151,28,Near West Side,1,41.885827,-87.64168
4424,28,Near West Side,2,41.885827,-87.64168
6333,77,Edgewater,3,41.98361,-87.668894
2508,10,Norwood Park,1,41.981404,-87.836572
6678,13,North Park,1,41.98322,-87.713922
3490,11,Jefferson Park,1,41.982934,-87.774434
2253,11,Jefferson Park,1,41.983042,-87.768491
4723,25,Austin,1,41.887822,-87.765266
3348,25,Austin,1,41.880373,-87.765032
3575,25,Austin,1,41.909414,-87.765817
2226,77,Edgewater,1,41.983699,-87.660007
3694,13,North Park,3,41.983009,-87.728275
2488,41,Hyde Park,18,41.792947,-87.606014
2325,25,Austin,1,41.894801,-87.765447
2909,19,Belmont Cragin,4,41.918648,-87.765472
5912,15,Portage Park,1,41.953311,-87.767171
5960,7,Lincoln Park,2,41.932768,-87.643692
3717,25,Austin,2,41.889161,-87.765738
6030,25,Austin,2,41.889161,-87.765738
4559,67,West Englewood,1,41.791712,-87.664706
5917,15,Portage Park,1,41.953059,-87.767384
6444,15,Portage Park,1,41.953059,-87.767384
3556,10,Norwood Park,1,41.983483,-87.79523
3380,10,Norwood Park,1,41.983455,-87.779045
4350,10,Norwood Park,2,41.983455,-87.779045
3508,56,Garfield Ridge,2,41.79045,-87.779207
4217,56,Garfield Ridge,2,41.79045,-87.779207
1193,77,Edgewater,2,41.984229,-87.669097
3757,63,Gage Park,3,41.791313,-87.689039
2128,15,Portage Park,1,41.938624,-87.767282
5905,15,Portage Park,1,41.953246,-87.767711
3340,25,Austin,1,41.880366,-87.766023
438,41,Hyde Park,5,41.792662,-87.594685
6332,77,Edgewater,2,41.984326,-87.669067
2476,25,Austin,2,41.887088,-87.766394
3569,25,Austin,1,41.909458,-87.767224
1451,64,Clearing,1,41.777012,-87.762744
4562,56,Garfield Ridge,1,41.797226,-87.751694
5208,11,Jefferson Park,1,41.984118,-87.775232
339,28,Near West Side,1,41.879179,-87.641582
3055,28,Near West Side,2,41.87789,-87.641597
4965,67,West Englewood,2,41.791198,-87.671949
5899,15,Portage Park,2,41.953273,-87.768341
2087,77,Edgewater,1,41.984631,-87.669676
3888,63,Gage Park,2,41.790565,-87.710992
5918,15,Portage Park,1,41.952979,-87.768497
6218,11,Jefferson Park,1,41.984517,-87.776026
2083,77,Edgewater,1,41.985218,-87.669947
6346,77,Edgewater,1,41.985495,-87.669269
4701,10,Norwood Park,2,41.982444,-87.836546
2346,56,Garfield Ridge,5,41.787345,-87.741644
3166,41,Hyde Park,5,41.792299,-87.580369
2165,15,Portage Park,1,41.956894,-87.769682
5925,15,Portage Park,1,41.953021,-87.769707
6,77,Edgewater,2,41.985615,-87.669062
2334,25,Austin,1,41.894681,-87.768156
5903,15,Portage Park,2,41.953288,-87.769848
1448,64,Clearing,1,41.776984,-87.764562
1454,64,Clearing,3,41.776984,-87.764562
3042,15,Portage Park,1,41.953018,-87.769907
5915,15,Portage Park,3,41.953018,-87.769907
3272,2,West Ridge,3,41.985222,-87.69898
5919,15,Portage Park,2,41.953012,-87.77024
3564,25,Austin,1,41.909468,-87.768803
4304,25,Austin,1,41.909468,-87.768803
6817,25,Austin,1,41.894675,-87.76847
2123,19,Belmont Cragin,1,41.93844,-87.769954
4525,11,Jefferson Park,1,41.985386,-87.776772
5898,15,Portage Park,1,41.953009,-87.770885
5895,15,Portage Park,1,41.953272,-87.770999
5916,15,Portage Park,1,41.953003,-87.771023
6404,28,Near West Side,2,41.88172,-87.641966
2227,77,Edgewater,1,41.986968,-87.66012
5914,15,Portage Park,1,41.953001,-87.771189
6589,2,West Ridge,2,41.986749,-87.700965
3498,11,Jefferson Park,1,41.986395,-87.777316
6087,63,Gage Park,2,41.788263,-87.703576
2107,10,Norwood Park,1,41.98682,-87.79125
2509,10,Norwood Park,2,41.982554,-87.836554
6921,10,Norwood Park,3,41.982554,-87.836554
3500,11,Jefferson Park,2,41.986594,-87.777798
2338,25,Austin,1,41.894918,-87.770445
6014,19,Belmont Cragin,1,41.91978,-87.770824
6629,15,Portage Park,1,41.953219,-87.772039
3561,25,Austin,1,41.909357,-87.770334
3552,10,Norwood Park,2,41.986767,-87.794045
5424,10,Norwood Park,2,41.986767,-87.794045
3705,13,North Park,3,41.985784,-87.728384
3754,76,O'Hare,2,41.97394,-87.862419
2626,41,Hyde Park,20,41.790206,-87.601069
6108,41,Hyde Park,2,41.790206,-87.601069
7389,25,Austin,1,41.898333,-87.770501
4102,2,West Ridge,1,41.987081,-87.689729
1149,2,West Ridge,1,41.987078,-87.701513
4212,63,Gage Park,3,41.787587,-87.708079
7387,25,Austin,1,41.880021,-87.770325
5291,2,West Ridge,2,41.987118,-87.702161
4545,10,Norwood Park,1,41.987103,-87.778406
4316,19,Belmont Cragin,2,41.938354,-87.772213
4778,19,Belmont Cragin,1,41.924037,-87.771802
4107,2,West Ridge,2,41.987401,-87.68974
2024,56,Garfield Ridge,1,41.796005,-87.759575
2142,15,Portage Park,3,41.938626,-87.772109
3284,2,West Ridge,3,41.987503,-87.70223
6804,2,West Ridge,1,41.987503,-87.70223
924,77,Edgewater,2,41.987989,-87.660389
2141,15,Portage Park,3,41.938623,-87.772224
4920,67,West Englewood,1,41.787887,-87.669181
5909,15,Portage Park,1,41.95323,-87.773414
5910,15,Portage Park,1,41.95323,-87.773414
5930,15,Portage Park,1,41.952959,-87.773516
5928,15,Portage Park,1,41.952958,-87.773572
6786,15,Portage Park,1,41.96755,-87.773826
6351,40,Washington Park,1,41.788148,-87.625344
4628,77,Edgewater,3,41.988577,-87.667867
3572,8,Near North Side,1,41.911072,-87.630556
860,77,Edgewater,2,41.98915,-87.660371
2197,77,Edgewater,2,41.98915,-87.660371
2896,77,Edgewater,3,41.989086,-87.6651
3558,10,Norwood Park,1,41.988179,-87.802925
4233,10,Norwood Park,2,41.988179,-87.802925
4163,77,Edgewater,2,41.989241,-87.658269
4202,77,Edgewater,3,41.989241,-87.658269
5322,64,Clearing,2,41.784204,-87.741805
1011,15,Portage Park,1,41.938551,-87.773938
2159,15,Portage Park,1,41.938551,-87.773938
5904,15,Portage Park,1,41.953174,-87.774473
6787,15,Portage Park,1,41.967581,-87.774935
2287,64,Clearing,1,41.785377,-87.762198
5908,15,Portage Park,1,41.952948,-87.774608
5229,77,Edgewater,2,41.989372,-87.660438
3765,25,Austin,1,41.865608,-87.772389
912,77,Edgewater,1,41.989348,-87.669689
5894,15,Portage Park,1,41.953222,-87.775194
200,19,Belmont Cragin,1,41.931244,-87.774854
4774,15,Portage Park,1,41.945653,-87.774966
5940,15,Portage Park,1,41.953011,-87.775675
2207,77,Edgewater,2,41.990074,-87.660122
4986,25,Austin,1,41.879996,-87.773332
6343,77,Edgewater,1,41.989824,-87.670489
5198,64,Clearing,6,41.784813,-87.762176
5370,2,West Ridge,2,41.988931,-87.702785
2327,25,Austin,1,41.894598,-87.773522
5920,15,Portage Park,1,41.952951,-87.775812
4863,25,Austin,1,41.880156,-87.77308
6025,25,Austin,1,41.880156,-87.77308
1108,65,West Lawn,1,41.784952,-87.722731
7046,66,Chicago Lawn,1,41.785235,-87.703131
2152,15,Portage Park,1,41.938591,-87.775251
5926,15,Portage Park,1,41.953006,-87.776008
4862,10,Norwood Park,1,41.98969,-87.780798
5897,15,Portage Park,1,41.953142,-87.77604
3245,15,Portage Park,1,41.9677,-87.777032
2333,25,Austin,1,41.894859,-87.774128
6462,33,Near South Side,1,41.860243,-87.614325
6463,33,Near South Side,1,41.860243,-87.614325
6464,33,Near South Side,1,41.860243,-87.614325
313,32,Loop,2,41.882227,-87.626341
3992,32,Loop,1,41.881772,-87.626346
6933,32,Loop,1,41.878383,-87.625686
6389,32,Loop,1,41.885899,-87.625837
6400,32,Loop,2,41.884641,-87.625834
4512,24,West Town,1,41.892375,-87.677077
4674,8,Near North Side,2,41.892779,-87.614609
6159,8,Near North Side,2,41.892599,-87.624235
6170,8,Near North Side,2,41.892599,-87.624235
5953,24,West Town,1,41.892645,-87.657804
626,32,Loop,1,41.874303,-87.629371
995,32,Loop,1,41.874375,-87.624306
3388,32,Loop,2,41.874375,-87.624306
3423,32,Loop,2,41.874375,-87.624306
5279,32,Loop,1,41.874375,-87.624306
264,28,Near West Side,1,41.873518,-87.66925
3633,28,Near West Side,5,41.873519,-87.669245
4728,28,Near West Side,1,41.873519,-87.669245
4730,28,Near West Side,1,41.873519,-87.669245
5263,28,Near West Side,2,41.873519,-87.669245
7226,26,West Garfield Park,1,41.873369,-87.72551
5451,32,Loop,1,41.87429,-87.627742
1301,49,Roseland,2,41.702869,-87.637995
1390,60,Bridgeport,1,41.827259,-87.641275
1391,60,Bridgeport,1,41.827259,-87.641275
936,8,Near North Side,1,41.896568,-87.642841
2586,6,Lake View,2,41.932907,-87.644054
2988,11,Jefferson Park,1,41.973294,-87.778341
3580,25,Austin,1,41.909281,-87.775613
4321,77,Edgewater,1,41.990988,-87.671583
2483,42,Woodlawn,1,41.79338,-87.585359
6219,68,Englewood,2,41.784872,-87.647482
5906,15,Portage Park,2,41.953139,-87.777118
4211,67,West Englewood,3,41.784684,-87.657232
4964,66,Chicago Lawn,3,41.78432,-87.688481
7249,64,Clearing,1,41.777921,-87.774053
5900,15,Portage Park,1,41.953178,-87.777501
5298,2,West Ridge,1,41.990855,-87.699225
5927,17,Dunning,1,41.952907,-87.777552
4589,42,Woodlawn,2,41.785385,-87.608688
2026,10,Norwood Park,2,41.986692,-87.778728
5929,17,Dunning,1,41.952948,-87.778121
4385,65,West Lawn,1,41.783513,-87.723014
2216,77,Edgewater,2,41.991982,-87.660488
368,12,Forest Glen,9,41.990701,-87.746065
4344,12,Forest Glen,3,41.990701,-87.746065
2109,10,Norwood Park,1,41.991247,-87.799095
5921,17,Dunning,1,41.95289,-87.778341
4531,10,Norwood Park,2,41.991473,-87.782085
2213,77,Edgewater,2,41.992313,-87.660445
4918,67,West Englewood,1,41.783824,-87.674202
647,19,Belmont Cragin,1,41.923938,-87.777389
4100,66,Chicago Lawn,1,41.783696,-87.683933
3894,32,Loop,2,41.874242,-87.627829
5371,32,Loop,1,41.874242,-87.627829
3596,10,Norwood Park,1,41.991536,-87.797923
3586,10,Norwood Park,2,41.992001,-87.798131
3585,10,Norwood Park,3,41.991924,-87.798583
3598,10,Norwood Park,2,41.991924,-87.798583
3599,10,Norwood Park,2,41.991924,-87.798583
3584,10,Norwood Park,1,41.992105,-87.803687
402,42,Woodlawn,4,41.784195,-87.590481
2941,68,Englewood,1,41.781938,-87.644754
5426,19,Belmont Cragin,4,41.923898,-87.77832
2199,77,Edgewater,1,41.992636,-87.660229
2481,42,Woodlawn,1,41.79338,-87.585359
4302,19,Belmont Cragin,1,41.938263,-87.778883
5068,10,Norwood Park,1,41.992273,-87.783303
7214,56,Garfield Ridge,1,41.794199,-87.771388
4214,64,Clearing,2,41.780936,-87.787643
1468,68,Englewood,1,41.778744,-87.64116
1481,68,Englewood,1,41.768794,-87.639986
3629,6,Lake View,2,41.948649,-87.646327
4346,2,West Ridge,4,41.992523,-87.698413
3050,15,Portage Park,2,41.953191,-87.779672
7147,66,Chicago Lawn,1,41.782495,-87.683906
2242,77,Edgewater,1,41.993131,-87.660549
3083,66,Chicago Lawn,1,41.782281,-87.703047
4749,66,Chicago Lawn,2,41.782281,-87.703047
6197,66,Chicago Lawn,1,41.782281,-87.703047
575,24,West Town,1,41.892505,-87.686923
6418,6,Lake View,1,41.948888,-87.646497
797,7,Lincoln Park,1,41.921971,-87.644096
3076,66,Chicago Lawn,1,41.78201,-87.7034
7050,64,Clearing,1,41.777945,-87.774726
4522,10,Norwood Park,1,41.99277,-87.800017
2249,77,Edgewater,1,41.993187,-87.660188
6645,77,Edgewater,2,41.993338,-87.669822
3476,10,Norwood Park,1,41.993107,-87.783712
3595,10,Norwood Park,1,41.99298,-87.799791
5232,77,Edgewater,2,41.993204,-87.655673
4165,67,West Englewood,3,41.782378,-87.671719
4555,67,West Englewood,4,41.782378,-87.671719
2423,77,Edgewater,2,41.993682,-87.669836
5845,69,Greater Grand Crossing,1,41.765945,-87.609818
5365,42,Woodlawn,2,41.783288,-87.604557
3383,64,Clearing,2,41.780658,-87.776651
5924,17,Dunning,2,41.952869,-87.780728
4550,42,Woodlawn,2,41.783386,-87.602539
7213,56,Garfield Ridge,1,41.794305,-87.772272
3597,10,Norwood Park,2,41.993357,-87.800428
767,6,Lake View,1,41.936317,-87.644863
3559,68,Englewood,2,41.782314,-87.637358
2352,2,West Ridge,1,41.993226,-87.688706
7146,66,Chicago Lawn,1,41.781933,-87.683527
654,10,Norwood Park,1,41.993524,-87.801295
2224,77,Edgewater,1,41.993978,-87.660571
3588,10,Norwood Park,1,41.993822,-87.801217
3305,13,North Park,5,41.993558,-87.712824
323,7,Lincoln Park,1,41.932742,-87.644303
3386,32,Loop,1,41.874184,-87.624401
3415,32,Loop,2,41.874184,-87.624401
6237,31,Lower West Side,2,41.857737,-87.642575
6193,6,Lake View,1,41.947944,-87.646049
3801,8,Near North Side,2,41.905188,-87.643711
5140,8,Near North Side,2,41.905188,-87.643711
770,32,Loop,2,41.87407,-87.625824
7248,56,Garfield Ridge,1,41.79405,-87.774078
3766,32,Loop,1,41.867588,-87.629165
6373,8,Near North Side,1,41.89304,-87.632733
6501,23,Humboldt Park,4,41.892364,-87.707836
3883,8,Near North Side,3,41.893089,-87.622893
112,77,Edgewater,2,41.994724,-87.655735
2939,68,Englewood,1,41.781478,-87.64304
2957,65,West Lawn,3,41.780435,-87.71801
2179,25,Austin,1,41.913021,-87.780689
5422,25,Austin,2,41.913021,-87.780689
3900,68,Englewood,3,41.781468,-87.634902
4549,68,Englewood,4,41.781468,-87.634902
4098,66,Chicago Lawn,1,41.780995,-87.683628
7187,66,Chicago Lawn,1,41.780964,-87.683757
3539,15,Portage Park,2,41.960426,-87.78211
3796,10,Norwood Park,1,41.994492,-87.802281
3835,77,Edgewater,1,41.994788,-87.655375
2958,13,North Park,2,41.993988,-87.724085
3949,42,Woodlawn,1,41.78203,-87.597681
3410,32,Loop,1,41.87417,-87.624039
755,6,Lake View,1,41.939908,-87.64531
4526,10,Norwood Park,1,41.994161,-87.784607
5016,64,Clearing,1,41.776708,-87.776897
4345,10,Norwood Park,3,41.994133,-87.813837
3912,42,Woodlawn,2,41.782286,-87.586624
7140,66,Chicago Lawn,1,41.780148,-87.703338
7219,64,Clearing,1,41.777625,-87.777167
7188,66,Chicago Lawn,1,41.780449,-87.683839
3970,32,Loop,2,41.874029,-87.625824
3972,32,Loop,2,41.874029,-87.625824
6639,32,Loop,1,41.874029,-87.625824
3899,68,Englewood,1,41.780744,-87.635176
3901,68,Englewood,1,41.780744,-87.635176
3902,68,Englewood,1,41.780744,-87.635176
2250,77,Edgewater,2,41.99518,-87.660252
983,66,Chicago Lawn,1,41.779668,-87.707834
4461,2,West Ridge,1,41.9948,-87.689967
3266,2,West Ridge,1,41.994829,-87.684689
4197,2,West Ridge,3,41.994829,-87.684689
5038,24,West Town,1,41.893151,-87.6674
771,32,Loop,1,41.874121,-87.624399
3418,32,Loop,2,41.874121,-87.624399
5280,32,Loop,1,41.874121,-87.624399
3506,10,Norwood Park,2,41.994574,-87.785444
2480,42,Woodlawn,1,41.77334,-87.585069
3969,40,Washington Park,1,41.781189,-87.623568
3823,77,Edgewater,1,41.995452,-87.655755
4173,42,Woodlawn,2,41.781413,-87.596038
1412,56,Garfield Ridge,2,41.798052,-87.77881
1442,64,Clearing,2,41.77975,-87.777075
5205,64,Clearing,4,41.77975,-87.777075
2456,42,Woodlawn,1,41.78072,-87.574739
4297,19,Belmont Cragin,1,41.938223,-87.782448
5848,69,Greater Grand Crossing,1,41.765944,-87.609437
2204,77,Edgewater,1,41.995589,-87.660631
2380,8,Near North Side,1,41.893334,-87.631044
3570,25,Austin,3,41.909264,-87.782265
3228,8,Near North Side,2,41.893323,-87.632744
3975,8,Near North Side,3,41.893157,-87.62688
4071,8,Near North Side,3,41.893329,-87.634257
2983,28,Near West Side,3,41.874501,-87.642935
3001,2,West Ridge,1,41.99605,-87.682666
3592,10,Norwood Park,2,41.995867,-87.805223
4524,10,Norwood Park,1,41.995867,-87.805223
3751,2,West Ridge,1,41.995656,-87.675925
3793,10,Norwood Park,1,41.996255,-87.80085
4767,67,West Englewood,2,41.779382,-87.664319
5409,68,Englewood,1,41.779365,-87.644957
2976,10,Norwood Park,1,41.995442,-87.80678
6944,68,Englewood,1,41.7797,-87.644689
3080,66,Chicago Lawn,1,41.778865,-87.703029
377,42,Woodlawn,10,41.78835,-87.577939
3170,42,Woodlawn,1,41.78614,-87.577599
3746,42,Woodlawn,1,41.77911,-87.579799
7144,66,Chicago Lawn,1,41.779196,-87.683589
4532,10,Norwood Park,1,41.995575,-87.785957
3480,10,Norwood Park,1,41.995286,-87.786036
7141,66,Chicago Lawn,1,41.77855,-87.703311
2212,77,Edgewater,1,41.996653,-87.660672
2080,67,West Englewood,1,41.779127,-87.664039
6199,60,Bridgeport,2,41.823604,-87.642434
4539,10,Norwood Park,1,41.995481,-87.786311
2943,68,Englewood,1,41.779078,-87.644586
5418,10,Norwood Park,1,41.995842,-87.796722
4649,2,West Ridge,1,41.996179,-87.675818
1433,56,Garfield Ridge,3,41.790399,-87.780044
1435,56,Garfield Ridge,2,41.790399,-87.780044
4215,56,Garfield Ridge,4,41.790399,-87.780044
6130,8,Near North Side,4,41.893504,-87.62257
6096,66,Chicago Lawn,1,41.77794,-87.703214
981,42,Woodlawn,1,41.779924,-87.586616
4172,42,Woodlawn,1,41.779484,-87.596028
2232,77,Edgewater,1,41.997049,-87.660685
3374,13,North Park,3,41.996194,-87.712
3046,17,Dunning,1,41.952796,-87.785099
4534,10,Norwood Park,1,41.996276,-87.786763
2017,56,Garfield Ridge,2,41.792982,-87.780022
3484,10,Norwood Park,1,41.996308,-87.78676
4145,2,West Ridge,1,41.996588,-87.705836
4147,2,West Ridge,1,41.996588,-87.705836
3487,10,Norwood Park,1,41.996225,-87.786933
4528,10,Norwood Park,1,41.996225,-87.786933
2221,77,Edgewater,1,41.997238,-87.660329
3683,12,Forest Glen,1,41.996392,-87.728764
6700,42,Woodlawn,1,41.779391,-87.605711
2949,68,Englewood,1,41.778514,-87.644929
2223,77,Edgewater,1,41.99733,-87.660337
772,32,Loop,1,41.873995,-87.624395
3750,2,West Ridge,3,41.997012,-87.676585
7215,56,Garfield Ridge,1,41.792745,-87.78085
6427,60,Bridgeport,2,41.837971,-87.642831
6134,8,Near North Side,3,41.893584,-87.63275
4185,24,West Town,1,41.890258,-87.644587
1140,1,Rogers Park,1,41.998107,-87.670629
2419,1,Rogers Park,3,41.998107,-87.670629
6085,10,Norwood Park,2,41.99736,-87.787955
4737,66,Chicago Lawn,2,41.777031,-87.703223
3104,65,West Lawn,1,41.776575,-87.734971
3747,42,Woodlawn,1,41.778825,-87.579842
1450,64,Clearing,1,41.776891,-87.781473
3568,25,Austin,1,41.909204,-87.785121
2455,42,Woodlawn,1,41.780581,-87.574562
1190,68,Englewood,1,41.777903,-87.644548
3908,42,Woodlawn,1,41.77857,-87.586229
